,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
240,1010375,1925,Pinky Pittenger,CHC,26,59,173,195,54,45,7,2,0,21,15,12,,7.0,2.0,,8,,5,4.0,0.312,,,,,,,,,,,0.062,0.036000000000000004,1.71,0.364,0.376,0.739,0.064,0.325,,,,,,,,,0.347,-0.4,26,-2.5,2.0,6.5,2.2,8.6,0.8,,4.9,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,-0.8,,26 - 26,-3.3,1.1,,,,,,,,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,82,60.0,102,88,50,105.0,,,,,,,,,,,,,,,,,,0,,,,,,0.8
261,1015757,1925,Clarence Lindsay,- - -,27,54,205,221,61,48,9,2,2,21,22,16,,,,,15,,3,,0.298,,,,,,,,,,,0.07200000000000001,,,0.348,0.39,0.739,0.093,,,,,,,,,,0.343,-1.2,29,-2.6,0.0,7.4,3.3,8.5,0.8,,3.9,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.7,,27 - 27,-2.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,85,,98,93,76,,,,,,,,,,,,,,,,,,,0,,,,,,0.8
278,1015645,1925,Johnny Jones,DS,25,80,294,324,80,58,12,7,3,68,30,30,,,,,10,,8,,0.272,,,,,,,,,,,0.09300000000000001,,,0.34,0.391,0.731,0.119,,,,,,,,,,0.338,-3.1,41,-1.6,0.0,10.9,-2.1,8.6,0.8,,7.2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,1.7,,25 - 25,0.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,108,,99,96,94,,,,,,,,,,,,,,,,,,,0,,,,,,0.8
263,1004848,1925,Johnny Gooch,PIT,27,79,215,237,64,52,8,4,0,24,30,20,,16.0,0.0,,2,,1,0.0,0.298,,,,,,,,,,,0.084,0.068,1.25,0.357,0.372,0.73,0.074,0.322,,,,,,,,,0.342,-1.5,31,-4.4,1.0,7.9,2.3,8.6,0.8,,4.7,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.3,,27 - 27,-4.1,1.4,,,,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,112,112.0,100,87,58,104.0,,,,,,,,,,,,,,,,,,0,,,,,,0.8
323,1004667,1925,Frank Gibson,BSN,34,104,316,341,88,58,23,5,2,36,50,15,,28.0,1.0,,9,,3,3.0,0.278,,,,,,,,,,,0.044000000000000004,0.08199999999999999,0.54,0.313,0.402,0.715,0.123,0.301,,,,,,,,,0.326,-6.9,39,-7.9,1.0,11.4,2.6,8.3,0.8,,4.9,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,-0.7,,34 - 34,-8.7,2.0,,,,,,,,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,58,136.0,88,94,96,97.0,,,,,,,,,,,,,,,,,,0,,,,,,0.8
266,1015539,1925,Sanford Jackson,MRS,25,58,216,248,61,53,6,2,0,45,21,32,,,,,11,,14,,0.282,,,,,,,,,,,0.129,,,0.375,0.329,0.704,0.046,,,,,,,,,,0.341,-1.8,32,-0.7,0.0,8.3,-1.4,8.9,0.8,,6.4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,2.9,,25 - 25,2.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,150,,110,81,37,,,,,,,,,,,,,,,,,,,0,,,,,,0.8
340,1003390,1925,Pete Donohue,CIN,24,43,109,121,32,27,3,1,1,13,12,4,,9.0,1.0,,7,,0,0.0,0.294,,,,,,,,,,,0.033,0.07400000000000001,0.44,0.325,0.367,0.692,0.073,0.313,,,,,,,,,0.321,-3.0,13,-3.5,0.0,4.1,7.3,8.6,0.8,,2.9,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,0.0,,24 - 24,-3.5,0.7,,,,,,,,0.11599999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,44,123.0,91,86,57,101.0,,,,,,,,,,,,,,,,,,0,,,,,,0.8
332,1003537,1925,Joe Dugan,NYY,28,102,404,441,118,95,19,4,0,50,31,19,,20.0,4.0,,14,,2,4.0,0.292,,,,,,,,,,,0.043,0.045,0.95,0.33,0.359,0.689,0.067,0.307,,,,,,,,,0.321,-10.5,50,-15.2,5.0,14.8,3.0,8.8,0.8,,3.7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,-1.3,,28 - 28,-16.5,2.6,,,,,,,,0.08800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,47,77.0,89,85,56,99.0,,,,,,,,,,,,,,,,,,0,,,,,,0.8
194,1005362,1925,Pinky Hargrave,- - -,29,72,231,248,67,42,15,2,8,34,43,14,,15.0,1.0,,2,,2,0.0,0.29,,,,,,,,,,,0.055999999999999994,0.06,0.93,0.333,0.476,0.81,0.186,0.284,,,,,,,,,0.363,2.8,37,-2.5,-2.0,8.3,1.9,7.7,0.7,,4.8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.5,,29 - 29,-2.0,1.5,,,,,,,,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,61,103.0,90,113,155,91.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
189,1004205,1925,Lew Fonseca,PHI,26,126,467,506,149,107,30,5,7,78,60,21,,42.0,3.0,,15,,6,2.0,0.319,,,,,,,,,,,0.042,0.083,0.5,0.352,0.45,0.802,0.131,0.34,,,,,,,,,0.365,6.4,75,-5.6,-6.0,17.0,-0.2,8.4,0.7,,5.6,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,0.4,,26 - 26,-5.2,2.9,,,,,,,,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,55,138.0,98,105,102,109.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
188,1015582,1925,Bill Johnson,- - -,29,48,164,182,48,35,6,4,3,17,25,18,,,,,5,,1,,0.293,,,,,,,,,,,0.099,,,0.363,0.433,0.796,0.14,,,,,,,,,,0.365,2.4,27,1.3,0.0,6.1,0.7,8.1,0.7,,4.4,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.3,,29 - 29,1.5,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,116,,102,104,115,,,,,,,,,,,,,,,,,,,0,,,,,,0.7
193,1008089,1925,Heinie Manush,DET,23,99,278,312,84,62,14,3,5,46,47,24,,21.0,2.0,,8,,8,3.0,0.302,,,,,,,,,,,0.077,0.067,1.14,0.362,0.428,0.79,0.126,0.313,,,,,,,,,0.364,3.7,46,-0.7,-2.0,10.5,-2.2,7.7,0.7,,5.9,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,0.3,,23 - 23,-0.4,1.8,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,84,114.0,98,102,105,101.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
208,1014999,1925,Saul Davis,BBB,24,41,116,121,38,32,3,1,2,14,16,5,,,,,8,,6,,0.328,,,,,,,,,,,0.040999999999999995,,,0.355,0.422,0.778,0.095,,,,,,,,,,0.357,0.8,17,1.3,0.0,4.1,0.7,7.2,0.7,,5.2,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.2,,24 - 24,2.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,48,,104,104,75,,,,,,,,,,,,,,,,,,,0,,,,,,0.7
218,1012291,1925,Billy Southworth,NYG,32,123,473,537,138,108,19,5,6,79,44,51,,11.0,2.0,,11,,6,13.0,0.292,,,,,,,,,,,0.095,0.02,4.64,0.363,0.391,0.754,0.099,0.289,,,,,,,,,0.353,1.4,74,-1.7,-4.0,18.0,-3.0,7.7,0.7,,4.6,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-4.7,,32 - 32,-6.4,3.1,,,,,,,,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,126,34.0,101,91,77,93.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
272,1016366,1925,John Shackelford,HBG,19,63,238,249,71,56,7,3,5,38,28,11,,,,,7,,6,,0.298,,,,,,,,,,,0.044000000000000004,,,0.329,0.416,0.745,0.118,,,,,,,,,,0.34,-2.1,32,-3.7,0.0,8.3,1.9,7.6,0.7,,5.8,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.3,,19 - 19,-2.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,52,,92,99,97,,,,,,,,,,,,,,,,,,,0,,,,,,0.7
279,1013053,1925,Sloppy Thurston,CHW,26,44,84,92,24,15,7,2,0,2,13,5,,13.0,0.0,,3,,0,0.0,0.286,,,,,,,,,,,0.054000000000000006,0.141,0.38,0.326,0.417,0.743,0.131,0.338,,,,,,,,,0.338,-0.9,12,-1.8,0.0,3.1,5.6,7.4,0.7,,2.6,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.0,,26 - 26,-1.8,0.5,,,,,,,,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,59,240.0,88,99,109,109.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
296,1013266,1925,George Uhle,CLE,26,55,101,113,29,23,3,3,0,10,13,7,,7.0,1.0,,4,,0,0.0,0.287,,,,,,,,,,,0.062,0.062,1.0,0.339,0.376,0.716,0.089,0.309,,,,,,,,,0.333,-1.6,14,-3.1,0.0,3.8,6.8,8.2,0.7,,3.8,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,0.0,,26 - 26,-3.1,0.7,,,,,,,,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,67,105.0,92,90,74,99.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
298,1015218,1925,Jelly Gardner,CAG,29,85,324,357,92,77,10,3,2,48,44,33,,,,,10,,9,,0.284,,,,,,,,,,,0.092,,,0.35,0.352,0.702,0.068,,,,,,,,,,0.332,-5.2,43,-3.6,0.0,12.0,-2.1,7.9,0.7,,5.1,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,1.9,,29 - 29,-1.7,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,107,,103,87,54,,,,,,,,,,,,,,,,,,,0,,,,,,0.7
343,1003492,1925,Chuck Dressen,CIN,26,76,215,237,59,46,8,2,3,35,19,12,,4.0,2.0,,8,,5,3.0,0.274,,,,,,,,,,,0.051,0.017,3.0,0.319,0.372,0.691,0.098,0.269,,,,,,,,,0.32,-6.0,26,-7.1,4.0,7.9,1.4,7.3,0.7,,5.8,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,-0.3,,26 - 26,-7.4,1.4,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,67,28.0,89,87,76,87.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
390,1016739,1925,Charley Williams,MRS,28,76,286,309,69,46,15,4,4,35,42,23,,,,,15,,13,,0.241,,,,,,,,,,,0.07400000000000001,,,0.298,0.364,0.661,0.122,,,,,,,,,,0.305,-11.7,30,-10.3,0.0,10.4,4.7,7.2,0.7,,6.2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,2.7,,28 - 28,-7.6,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,,87,90,97,,,,,,,,,,,,,,,,,,,0,,,,,,0.7
353,1003055,1925,Ike Davis,CHW,30,146,562,680,135,95,31,9,0,105,61,71,,58.0,7.0,,40,,19,14.0,0.24,,,,,,,,,,,0.10400000000000001,0.085,1.22,0.333,0.327,0.66,0.087,0.268,,,,,,,,,0.316,-19.3,73,-25.7,0.0,22.8,8.9,7.4,0.7,,6.8,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,-2.6,,30 - 30,-28.3,4.0,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,114,145.0,90,78,72,86.0,,,,,,,,,,,,,,,,,,0,,,,,,0.7
86,1014677,1925,Slim Branham,- - -,25,25,41,44,14,10,2,1,1,8,5,3,,,,,0,,1,,0.341,,,,,,,,,,,0.068,,,0.386,0.512,0.899,0.171,,,,,,,,,,0.405,2.0,8,2.2,0.0,1.5,2.7,6.6,0.6,,6.7,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.2,,25 - 25,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,79,,113,126,135,,,,,,,,,,,,,,,,,,,0,,,,,,0.6
116,1015105,1925,Mack Eggleston,- - -,28,28,96,102,32,23,5,2,2,14,14,6,,,,,0,,1,,0.333,,,,,,,,,,,0.059000000000000004,,,0.373,0.49,0.862,0.156,,,,,,,,,,0.389,3.4,17,2.8,0.0,3.4,0.7,7.0,0.6,,5.2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.2,,28 - 28,3.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,69,,105,117,128,,,,,,,,,,,,,,,,,,,0,,,,,,0.6
122,1013305,1925,Tex Vache,BOS,36,110,252,283,79,54,15,7,3,41,48,21,,33.0,7.0,,3,,2,2.0,0.313,,,,,,,,,,,0.07400000000000001,0.11699999999999999,0.64,0.382,0.464,0.846,0.151,0.352,,,,,,,,,0.387,9.0,47,4.8,-6.0,9.5,-2.5,7.0,0.6,,5.5,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,-0.4,,36 - 36,4.4,1.7,,,,,,,,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,81,198.0,103,111,125,113.0,,,,,,,,,,,,,,,,,,0,,,,,,0.6
145,1000852,1925,Jack Bentley,NYG,30,64,99,109,30,20,5,2,3,10,18,9,,11.0,0.0,,1,,0,0.0,0.303,,,,,,,,,,,0.083,0.10099999999999999,0.82,0.361,0.485,0.846,0.182,0.318,,,,,,,,,0.381,2.9,18,2.3,0.0,3.7,-0.2,6.4,0.6,,3.2,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.0,,30 - 30,2.3,0.6,,,,,,,,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,109,167.0,101,113,142,102.0,,,,,,,,,,,,,,,,,,0,,,,,,0.6
170,1015426,1925,Logan Hensley,SLS,25,27,58,61,18,14,1,0,3,7,8,3,,,,,2,,0,,0.31,,,,,,,,,,,0.049,,,0.344,0.483,0.827,0.172,,,,,,,,,,0.372,1.1,9,1.4,0.0,2.0,3.7,7.1,0.6,,0.9,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,0.0,,25 - 25,1.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,57,,101,119,136,,,,,,,,,,,,,,,,,,,0,,,,,,0.6
