"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"ST","2023-09-22","83.4","-1.93","5.41","Stanton, Giancarlo",519317,694297,"field_out","hit_into_play",,,,,14,"Giancarlo Stanton flies out to center fielder Alek Thomas.","R","R","R","NYY","AZ","X",8,"fly_ball",2,2,2023,"1.11","0.27","0.96","1.77",,,,0,4,"Bot",148.42,82.38,,,672515,,,4.503965379452479,-121.3492509384865,-2.437959655123766,10.039462248286359,24.896052680610698,-29.228109344655902,"3.69","1.79",295,"86.4",32,"84",2721,"6.8",716480,694297,672515,572233,606466,607054,672695,502054,677950,682998,"53.72",0.023,0.026,"0",1,0,0,3,27,6,"Sweeper",3,0,3,0,0,3,3,0,"Standard","Standard",73,"-0.01","-0.214"
"FF","2023-09-22","93.1","-1.46","5.89","Gurriel Jr., Lourdes",666971,596133,"field_out","hit_into_play",,,,,13,"Lourdes Gurriel Jr.  flies out to right fielder Aaron Judge.","R","R","R","NYY","AZ","X",9,"fly_ball",2,1,2023,"-0.88","1.5","-0.92","2.34",,,,1,5,"Top",174.94,121.7,,,669224,,,3.2764377987701967,-135.38689110498478,-6.476524847037579,-11.54209800918215,33.45538361614213,-12.599354197737561,"3.63","1.72",230,"74.3",42,"91.7",2446,"5.8",716480,596133,669224,641343,650402,672724,683011,665828,664314,592450,"54.71",0.229,0.247,"0",1,0,0,3,32,4,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",205,"0.015","-0.196"
"FC","2023-09-22","90.8","-1.45","5.76","Walker, Christian",572233,596133,"field_out","hit_into_play",,,,,2,"Christian Walker flies out sharply to left fielder Oswaldo Cabrera.","R","R","R","NYY","AZ","X",7,"fly_ball",1,0,2023,"-0.22","1.21","0.04","2.96",,,,2,4,"Top",50.3,88.27,,,669224,,,4.154301800853734,-132.19747663055045,-3.629321320271291,-3.546428070502065,29.17552259064968,-17.45541716747201,"3.43","1.59",330,"103.9",41,"89.8",2387,"5.7",716480,596133,669224,641343,650402,672724,683011,665828,664314,592450,"54.78",0.24,0.446,"0",1,0,0,5,26,2,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",200,"0.008","-0.122"
"SI","2023-09-22","92.9","-1.81","5.57","Judge, Aaron",592450,694297,"home_run","hit_into_play",,,,,8,"Aaron Judge homers (33) on a fly ball to center field.   Oswaldo Cabrera scores.    Oswald Peraza scores.","R","R","R","NYY","AZ","X",,"fly_ball",0,0,2023,"-1.24","0.53","-0.26","1.95",,665828,672724,1,3,"Bot",170.76,34.88,,,672515,,,6.751117859269532,-135.11281292287578,-4.68336563356255,-16.659976733093863,30.218237628293792,-24.850856638298804,"3.97","1.84",420,"112.4",22,"93.7",2277,"6.8",716480,694297,672515,572233,606466,607054,672695,502054,677950,682998,"53.66",0.977,1.836,"2",1,0,3,6,21,1,"Sinker",0,0,0,0,0,3,3,0,"Standard","Standard",218,"0.241","2.334"
"FC","2023-09-22","89.3","-1.5","5.84","Marte, Ketel",606466,596133,"field_out","hit_into_play",,,,,6,"Ketel Marte flies out to left fielder Oswaldo Cabrera.","R","L","R","NYY","AZ","X",7,"fly_ball",3,1,2023,"-0.15","1.47","0.48","2.47",,,,0,4,"Top",99.29,118.79,,,669224,,,5.097015039252977,-129.92585345736987,-5.2948795916722124,-2.708163505855999,27.13706154138846,-14.588039385810596,"3.63","1.72",214,"87",56,"87.9",2324,"5.4",716480,596133,669224,641343,650402,672724,683011,665828,664314,592450,"55.12",0.006,0.005,"0",1,0,0,3,24,5,"Cutter",3,0,0,3,0,3,0,3,"Infield shade","Standard",194,"0.021","-0.396"
"CU","2023-09-22","80.9","-0.97","5.97","Walker, Christian",572233,666745,"home_run","hit_into_play",,,,,2,"Christian Walker homers (31) on a fly ball to left field.","R","R","R","NYY","AZ","X",,"fly_ball",1,0,2023,"0.89","0.22","-0.22","3.09",,,,1,9,"Top",,,,,669224,,,-0.03535711992532159,-117.72182716351045,-0.12746505676364261,8.249456044504667,24.77422966642298,-30.377870374697554,"3.43","1.59",436,"109.8",26,"80.4",2192,"6.2",716480,666745,669224,641343,650402,672724,683011,665828,664314,592450,"54.29",0.991,1.978,"2",1,0,3,6,68,2,"Curveball",7,0,0,7,1,7,1,7,"Standard","Standard",55,"-0.001","0.975"
"FF","2023-09-22","94.8","-1.71","5.68","Judge, Aaron",592450,677944,"home_run","hit_into_play",,,,,5,"Aaron Judge homers (35) on a fly ball to right field.","R","R","R","NYY","AZ","X",,"fly_ball",2,0,2023,"-1.19","1.34","0.02","2.96",,,,1,7,"Bot",228.53,81.69,,,672515,,,7.234784434992209,-137.71483405967456,-4.396946967048063,-16.74296611585413,32.88443351521987,-14.414434751401641,"3.97","1.84",383,"108.4",27,"94.9",2349,"6.6",716480,677944,672515,572233,606466,607054,672695,682998,677950,664983,"53.88",0.971,1.931,"2",1,0,3,6,55,3,"4-Seam Fastball",6,0,6,0,0,7,7,0,"Standard","Standard",229,"0.003","0.933"
"FF","2023-09-22","92.5","-1.63","5.68","Florial, Estevan",664314,677944,"double","hit_into_play",,,,,4,"Estevan Florial doubles (3) on a fly ball to third baseman Jace Peterson.  Estevan Florial out at 3rd, third baseman Jace Peterson to catcher Gabriel Moreno.","R","L","R","NYY","AZ","X",5,"fly_ball",2,0,2023,"-1.26","1.3","-0.58","2.91",,,,0,7,"Bot",68.19,144.9,,,672515,,,5.469464461740419,-134.39938445181474,-4.00534396198399,-16.50809498660769,33.787616328384814,-15.817966993826118,"3.61","1.71",197,"82.2",58,"92.2",2237,"6.5",716480,677944,672515,572233,606466,607054,672695,682998,677950,664983,"53.95",0.04,0.047,"1.25",1,1,1,3,54,3,"4-Seam Fastball",6,0,6,0,0,6,6,0,"Infield shade","Standard",227,"0","0.533"
"CU","2023-09-22","78.9","3.01","5.31","Florial, Estevan",664314,573009,"field_out","hit_into_play",,,,,14,"Estevan Florial flies out to right fielder Jake McCarthy.","R","L","L","NYY","AZ","X",9,"fly_ball",1,2,2023,"-1.21","-0.81","1.18","1.58",519317,683011,672724,2,8,"Bot",190.24,125.41,,,672515,,,-1.734928291447612,-114.80564610127949,0.3307421137793476,-10.174398786208641,25.24192555022076,-39.53401583022667,"3.61","1.71",265,"86.9",43,"78.8",2532,"6.7",716480,573009,672515,572233,606466,607054,672695,682998,677950,664983,"53.84",0.011,0.017,"0",1,0,0,3,66,4,"Curveball",7,0,7,0,0,7,7,0,"Infield shade","Standard",313,"0","-0.506"
"CH","2023-09-22","81.1","3","5.2","Cabrera, Oswaldo",665828,573009,"field_out","hit_into_play",,,,,8,"Oswaldo Cabrera flies out to right fielder Jake McCarthy.","R","R","L","NYY","AZ","X",9,"fly_ball",0,0,2023,"1.58","-0.25","-0.21","1.58",,519317,683011,1,8,"Bot",193.86,128.34,,,672515,,,-10.29303177035101,-117.52718885421949,-0.8263654474205702,16.72988870950087,25.837908796789577,-34.56911362311249,"3.23","1.53",243,"80.9",49,"81.3",1696,"7",716480,573009,672515,572233,606466,607054,672695,682998,677950,664983,"53.5",0.04,0.048,"0",1,0,0,3,64,1,"Changeup",7,0,7,0,0,7,7,0,"Standard","Standard",83,"0","-0.463"
"SI","2023-09-22","94.8","-0.84","6.34","Thomas, Alek",677950,666745,"field_out","hit_into_play",,,,,1,"Alek Thomas flies out to left fielder Oswaldo Cabrera.","R","L","R","NYY","AZ","X",7,"fly_ball",0,0,2023,"-1.62","0.73","-0.48","2.96",,,,0,7,"Top",42.54,90.23,,,669224,,,4.526324388686025,-137.97052357578067,-4.736310061314143,-21.688330447050724,32.14932344350132,-21.99426422685819,"3.25","1.49",338,"95.4",37,"94",2037,"5.9",716480,666745,669224,641343,650402,672724,683011,665828,664314,592450,"54.59",0.103,0.2,"0",1,0,0,3,50,1,"Sinker",6,0,0,6,0,6,0,6,"Standard","Standard",225,"0.005","-0.238"
"CU","2023-09-22","79.3","3.09","5.41","Bauers, Jake",641343,573009,"field_out","hit_into_play",,,,,4,"Jake Bauers flies out to center fielder Alek Thomas.","R","L","L","NYY","AZ","X",8,"fly_ball",0,1,2023,"-1.02","-0.13","-0.83","2.62",,,519317,0,8,"Bot",141.18,88.65,,,672515,,,-6.689847122512134,-115.2836248978344,0.9730350144390207,-7.727315626679083,22.851792774266045,-33.748591843690946,"3.46","1.64",278,"78.7",31,"79.6",2459,"6.7",716480,573009,672515,572233,606466,607054,672695,682998,677950,664983,"53.78",0.114,0.121,"0",1,0,0,3,62,2,"Curveball",7,0,7,0,0,7,7,0,"Infield shade","Standard",319,"0","-0.307"
"SI","2023-09-22","94.5","-0.86","6.31","Pham, Tommy",502054,666745,"field_out","hit_into_play",,,,,2,"Tommy Pham flies out to right fielder Aaron Judge.","R","R","R","NYY","AZ","X",9,"fly_ball",0,0,2023,"-1.49","0.99","-0.21","3.08",,672695,606466,1,6,"Top",156.03,115.94,,,669224,,,5.013768948360802,-137.561526636994,-4.966838337834146,-20.060146215911455,29.979120307328326,-18.672883763058355,"3.5","1.63",222,"97",53,"94.5",2052,"6.2",716480,666745,669224,641343,650402,672724,683011,665828,664314,592450,"54.27",0.009,0.01,"0",1,0,0,3,45,1,"Sinker",6,0,0,6,0,6,0,6,"Standard","Standard",221,"0.014","-0.463"
"FF","2023-09-21","96.6","-2.08","6","Horwitz, Spencer",687462,543037,"field_out","hit_into_play",,,,,11,"Spencer Horwitz flies out to left fielder Oswaldo Cabrera.   Matt Chapman to 3rd.","R","L","R","NYY","TOR","X",7,"fly_ball",0,1,2023,"-0.83","1.66","-0.92","2.84",,656305,,0,8,"Top",79.23,68.84,,,666163,,,4.992302660107378,-140.38491220934762,-6.564137505542334,-12.115973457432332,36.32066919849105,-8.92439121367528,"3.52","1.68",342,"91.5",26,"96.3",2284,"6.5",716492,543037,666163,518934,650402,643396,683011,665828,664314,641343,"53.99",0.083,0.099,"0",1,0,0,3,55,2,"4-Seam Fastball",5,0,0,5,0,5,0,5,"Standard","Standard",211,"0.012","-0.301"
"CH","2023-09-21","86.6","-2.22","5.76","Torres, Gleyber",650402,621244,"field_out","hit_into_play",,,,,4,"Gleyber Torres flies out sharply to center fielder Kevin Kiermaier.","R","R","R","NYY","TOR","X",8,"fly_ball",0,0,2023,"-1.15","0.49","-0.8","2.34",,,592450,2,5,"Bot",105.26,52.64,,,672386,,,5.826589013780363,-125.91562596144418,-2.9529586745044583,-13.41010110251578,27.242130878004946,-26.55375305440989,"3.13","1.44",364,"101.1",37,"87.3",1365,"6.9",716492,621244,672386,687462,624415,656305,666182,593160,595281,543807,"53.56",0.317,0.608,"0",1,0,0,5,36,1,"Changeup",3,0,3,0,0,3,3,0,"Standard","Standard",249,"-0.009","-0.241"
"SL","2023-09-21","88.4","-2.24","5.98","Biggio, Cavan",624415,543037,"field_out","hit_into_play",,,,,4,"Cavan Biggio flies out to center fielder Estevan Florial.","R","L","R","NYY","TOR","X",8,"fly_ball",0,0,2023,"0.25","0.25","-0.49","2.74",,,,1,7,"Top",116.81,42.14,,,666163,,,3.773183198142889,-128.7010253347052,-2.388919703914884,1.989026900399815,25.628150943803476,-29.09781846513068,"3.38","1.57",388,"98.3",24,"88.7",2378,"6.3",716492,543037,666163,518934,650402,643396,683011,665828,664314,641343,"54.15",0.354,0.469,"0",1,0,0,5,47,1,"Slider",4,0,0,4,0,4,0,4,"Infield shade","Standard",159,"0.009","-0.169"
"SV","2023-09-21","83.2","-2.34","5.85","Volpe, Anthony",683011,621244,"double","hit_into_play",,,,,5,"Anthony Volpe doubles (21) on a sharp fly ball to left fielder Whit Merrifield.","R","R","R","NYY","TOR","X",7,"fly_ball",3,1,2023,"1.31","-0.47","-0.22","2.56",,,,0,4,"Bot",49.31,72.66,,,672386,,,2.29161359674467,-121.11906468314488,-0.06397161739998336,12.25158557482216,27.09908976472181,-36.97873364136021,"3.19","1.5",363,"103.1",23,"83.2",2324,"6.6",716492,621244,672386,687462,624415,656305,666182,593160,595281,543807,"53.89",0.691,1.113,"1.25",1,1,1,6,26,5,"Slurve",3,0,3,0,0,3,3,0,"Standard","Standard",33,"0.028","0.475"
"FC","2023-09-21","91.7","-2.16","6","Chapman, Matt",656305,543037,"field_out","hit_into_play",,,,,5,"Matt Chapman flies out to center fielder Estevan Florial.","R","R","R","NYY","TOR","X",8,"fly_ball",1,0,2023,"0.29","1.19","-0.09","2.45",,,,1,5,"Top",109.04,61.38,,,666163,,,4.60324387449645,-133.3712636367389,-5.673217386898074,2.4611616324711663,29.27661095713541,-16.96676825598009,"3.44","1.62",344,"99",35,"91.5",2508,"6.3",716492,543037,666163,518934,650402,643396,683011,665828,664314,641343,"54.23",0.294,0.549,"0",1,0,0,5,31,2,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",194,"0.015","-0.194"
"CU","2023-09-21","77.7","-0.73","5.69","Cabrera, Oswaldo",665828,663878,"field_out","hit_into_play",,,,,7,"Oswaldo Cabrera flies out to center fielder Kevin Kiermaier.","R","L","R","NYY","TOR","X",8,"fly_ball",2,2,2023,"1.1","-1.11","-0.55","2.01",,643396,664314,1,8,"Bot",137.03,93.24,,,672386,,,-1.6434330701296864,-112.982980614988,1.2504238470952764,9.650191350541668,24.73710389749829,-42.07916209816844,"3.23","1.53",266,"77.4",31,"77.6",2649,"6.7",716492,663878,672386,687462,624415,656305,666182,593160,595281,543807,"53.78",0.209,0.205,"0",1,0,0,3,61,6,"Curveball",5,1,5,1,1,5,5,1,"Standard","Standard",43,"-0.002","-0.385"
"SI","2023-09-21","95.2","-2.16","5.97","Bauers, Jake",641343,621244,"home_run","hit_into_play",,,,,9,"Jake Bauers homers (12) on a fly ball to right field.    DJ LeMahieu scores.    Gleyber Torres scores.","R","L","R","NYY","TOR","X",,"fly_ball",3,2,2023,"-1.39","0.92","0.62","2.18",,518934,650402,1,1,"Bot",,,,,672386,,,10.375356839021745,-138.11356579945212,-6.303609271268325,-20.096859601782455,32.43096114393496,-19.13287741657322,"3.46","1.64",408,"109.3",29,"94.7",2145,"6.3",716492,621244,672386,687462,624415,656305,666182,593160,595281,543807,"54.21",0.966,1.937,"2",1,0,3,6,7,6,"Sinker",0,0,0,0,0,3,3,0,"Standard","Standard",216,"0.217","2.29"
"FF","2023-09-20","94.5","-2.43","5.89","Varsho, Daulton",662139,650633,"field_out","hit_into_play",,,,,11,"Daulton Varsho flies out to left fielder Oswaldo Cabrera in foul territory.","R","L","R","NYY","TOR","X",7,"fly_ball",1,1,2023,"-0.58","1.38","-0.54","3.86",,593160,,1,7,"Top",61.76,150.86,,,669224,,,6.199682181014095,-137.4865020523536,-2.660628429043094,-8.687658713640689,30.17433508028971,-14.329398235781916,"3.28","1.48",238,"89",56,"94.6",2411,"6.3",716502,650633,669224,518934,650402,672724,683011,665828,664314,592450,"54.15",0.009,0.008,"0",1,0,0,3,49,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",223,"0.037","-0.338"
"FF","2023-09-20","94.1","-2.53","5.93","Merrifield, Whit",593160,650633,"single","hit_into_play",,,,,11,"Whit Merrifield singles on a fly ball to right fielder Aaron Judge.","R","R","R","NYY","TOR","X",9,"fly_ball",0,1,2023,"-0.48","1.54","-0.44","3.74",,,,1,7,"Top",189.52,138.56,,,669224,,,6.464465941451721,-136.9092548056628,-3.4286290625662463,-7.377062799675743,28.741001275049825,-12.164290477710896,"3.3","1.55",209,"69.2",43,"94.1",2369,"6.2",716502,650633,669224,518934,650402,672724,683011,665828,664314,592450,"54.29",0.394,0.412,"0.9",1,1,0,3,48,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",219,"-0.026","0.289"
"FF","2023-09-20","93.2","-2.23","5.84","Florial, Estevan",664314,592332,"field_out","hit_into_play",,,,,11,"Estevan Florial flies out to left fielder Daulton Varsho.","R","L","R","NYY","TOR","X",7,"fly_ball",0,2,2023,"-0.99","1.61","-1.02","3.19",,,,0,5,"Bot",64.8,75.44,,,672386,,,5.361245419975878,-135.59067644679573,-4.658272691876139,-13.41190372036768,29.211607166419157,-11.475962734016207,"3.63","1.71",341,"91.2",31,"94.4",2144,"6.9",716502,592332,672386,624415,593160,656305,666182,662139,595281,543807,"53.55",0.071,0.108,"0",1,0,0,3,37,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",223,"-0.034","-0.152"
"FF","2023-09-20","92.6","-2.34","5.76","Cabrera, Oswaldo",665828,592332,"field_out","hit_into_play",,,,,6,"Oswaldo Cabrera flies out to third baseman Matt Chapman in foul territory.","R","L","R","NYY","TOR","X",5,"fly_ball",3,1,2023,"-0.76","1.52","0.41","2.49",,,,1,4,"Bot",70.59,150.63,,,672386,,,8.772547502184635,-134.43497428502258,-5.8686190200687305,-11.153747940205426,29.822634143470825,-12.63206838466915,"3.27","1.55",184,"74.6",59,"93.4",2269,"7",716502,592332,672386,624415,593160,656305,666182,662139,595281,543807,"53.55",0.026,0.025,"0",1,0,0,3,32,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",217,"-0.022","-0.273"
"FF","2023-09-20","94.3","-2.59","5.86","Varsho, Daulton",662139,650633,"field_out","hit_into_play",,,,,1,"Daulton Varsho flies out to left fielder Oswaldo Cabrera.","R","L","R","NYY","TOR","X",7,"fly_ball",1,1,2023,"-0.68","1.51","-0.59","3.33",,,,0,3,"Top",88.07,106.16,,,669224,,,6.671338001873813,-137.1262287029293,-4.246041650470928,-10.024759642463547,29.58240622835209,-12.296158136208819,"3.28","1.48",251,"93.7",51,"94",2373,"6.1",716502,650633,669224,518934,650402,672724,683011,665828,664314,592450,"54.42",0.003,0.003,"0",1,0,0,3,16,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",219,"0.025","-0.228"
"ST","2023-09-20","83","-2.44","5.6","Chapman, Matt",656305,650633,"field_out","hit_into_play",,,,,9,"Matt Chapman flies out to left fielder Oswaldo Cabrera.","R","R","R","NYY","TOR","X",7,"fly_ball",1,2,2023,"1.68","0.19","0.41","1.86",,,,0,2,"Top",103.36,105.4,,,669224,,,3.2483836515009523,-120.8103548660265,-2.4414918176682163,15.699129102781761,24.72713113871844,-30.043789150454018,"3.44","1.63",242,"80.2",45,"82.9",2854,"6.3",716502,650633,669224,518934,650402,672724,683011,665828,664314,592450,"54.19",0.023,0.021,"0",1,0,0,3,9,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",53,"0.023","-0.173"
"SI","2023-09-20","96.8","-2.34","6.12","Kirk, Alejandro",672386,641656,"field_out","hit_into_play",,,,,2,"Alejandro Kirk flies out to right fielder Aaron Judge in foul territory.","R","R","R","NYY","TOR","X",9,"fly_ball",0,0,2023,"-1.46","0.67","-0.11","2.98",,,,0,9,"Top",191.25,142.86,,,669224,,,9.260379066121214,-140.66201514859574,-4.290631097183308,-21.54679847302324,33.321314545742986,-22.51743364765813,"2.97","1.39",214,"88.6",56,"96.3",2087,"6.2",716502,641656,669224,518934,650402,672724,683011,665828,664314,592450,"54.33",0.009,0.008,"0",1,0,0,3,65,1,"Sinker",0,3,3,0,3,0,3,0,"Standard","Standard",221,"0.003","-0.238"
"FS","2023-09-20","83.9","-1.15","6.22","Wells, Austin",669224,657024,"home_run","hit_into_play",,,,,2,"Austin Wells homers (1) on a fly ball to right field.","R","L","R","NYY","TOR","X",,"fly_ball",1,1,2023,"-0.87","0.26","0.17","2.95",,,,0,9,"Bot",229.65,64.99,,,672386,,,4.801759087322841,-122.17637685361257,-1.7519328543924262,-9.670430053772249,21.794134514024027,-29.454609882923098,"3.49","1.6",416,"106.7",27,"84.6",1136,"6.5",716502,657024,672386,624415,593160,656305,666182,662139,595281,543807,"54",0.971,1.935,"2",1,0,3,6,73,3,"Split-Finger",0,6,0,6,6,1,1,6,"Infield shade","Strategic",231,"0.004","1.01"
"SI","2023-09-19","92.1","-1.36","5.57","Bichette, Bo",666182,657376,"home_run","hit_into_play",,,,,2,"Bo Bichette homers (19) on a fly ball to right center field.    George Springer scores.","R","R","R","NYY","TOR","X",,"fly_ball",1,0,2023,"-0.41","0.78","0.13","3.18",,,543807,2,5,"Top",186.58,53.29,,,543309,,,4.6996344273821204,-134.17076767933895,-1.9894964243472661,-5.976951647238157,27.76386634313878,-22.495284139624925,"3.69","1.72",390,"106",23,"92.6",2553,"6.4",716520,657376,543309,518934,650402,672724,683011,665828,643396,592450,"54.09",0.914,1.661,"2",1,0,3,6,35,2,"Sinker",1,2,2,1,4,1,4,1,"Strategic","Standard",214,"-0.208","1.84"
"FC","2023-09-19","90.5","-1.48","5.6","Kiermaier, Kevin",595281,657376,"field_out","hit_into_play",,,,,12,"Kevin Kiermaier flies out to right fielder Aaron Judge.","R","L","R","NYY","TOR","X",9,"fly_ball",0,0,2023,"0.63","0.72","0.97","2.65",,,,1,5,"Top",191.88,112.42,,,543309,,,4.800257299559063,-131.8298875908538,-2.9981172410844477,6.329206928519069,27.151858006479852,-23.31434102812647,"3.41","1.65",269,"76.6",38,"91",2533,"6.5",716520,657376,543309,518934,650402,672724,683011,665828,643396,592450,"54.02",0.066,0.059,"0",1,0,0,3,33,1,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",189,"0.017","-0.169"
"FC","2023-09-19","89.7","-1.43","5.55","Varsho, Daulton",662139,657376,"field_out","hit_into_play",,,,,2,"Daulton Varsho flies out to left fielder Oswaldo Cabrera.","R","L","R","NYY","TOR","X",7,"fly_ball",1,0,2023,"0.28","0.72","-0.12","3.23",665489,,676914,1,4,"Top",68.65,126.99,,,543309,,,2.649326652598818,-130.87830689809317,-1.3911919797086534,2.821837798951725,23.082015498540226,-23.769992194835023,"3.28","1.48",230,"77.9",50,"90.9",2749,"6.5",716520,657376,543309,518934,650402,672724,683011,665828,643396,592450,"54",0.043,0.039,"0",1,0,0,3,27,2,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",177,"0.066","-0.32"
"SI","2023-09-19","90.2","-3.52","4.41","Biggio, Cavan",624415,502083,"field_out","hit_into_play",,,,,5,"Cavan Biggio flies out to left fielder Oswaldo Cabrera.","R","L","R","NYY","TOR","X",7,"fly_ball",0,0,2023,"-0.74","0.71","-0.09","2.81",,,676391,2,9,"Top",61.87,115.53,,,669224,,,10.271971623237816,-131.00870297030943,0.47479229285760294,-10.580599942194906,26.2383498608662,-24.231199133399425,"3.38","1.57",261,"84.2",46,"92",2100,"7.3",716520,502083,669224,518934,650402,672724,683011,665828,643396,592450,"53.17",0.026,0.034,"0",1,0,0,3,68,1,"Sinker",1,7,7,1,7,1,7,1,"Infield shade","Standard",245,"0.001","-0.241"
"FF","2023-09-19","93.6","-3.81","5.24","Varsho, Daulton",662139,669711,"field_out","hit_into_play",,,,,4,"Daulton Varsho flies out to center fielder Isiah Kiner-Falefa.","R","L","R","NYY","TOR","X",8,"fly_ball",0,1,2023,"-0.71","1.18","-0.4","2.55",,,676914,2,8,"Top",162.04,78.07,,,543309,,,10.307717508510398,-135.95643459941508,-3.77730317716648,-10.986931377628288,29.14281432476934,-16.912544777405184,"3.28","1.48",313,"97.7",47,"93.3",2217,"6.2",716520,669711,543309,518934,650402,672724,683011,665828,643396,592450,"54.33",0.02,0.029,"0",1,0,0,3,58,2,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Infield shade","Standard",228,"0.006","-0.203"
"SL","2023-09-19","89.3","2.5","5.21","Peraza, Oswald",672724,579328,"field_out","hit_into_play",,,,,5,"Oswald Peraza flies out to right fielder George Springer.","R","R","L","NYY","TOR","X",9,"fly_ball",0,0,2023,"0.17","0.3","0.16","2.09",,,643396,0,2,"Bot",205.49,107.41,,,672386,,,-6.219043598249362,-129.9032107814387,-2.2710197545444695,3.284323567844793,29.298405266730498,-28.484043727103597,"3.2","1.45",300,"90.5",39,"90.7",2285,"7.3",716520,579328,672386,624415,676914,656305,666182,662139,595281,543807,"53.19",0.017,0.021,"0",1,0,0,3,14,1,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",170,"-0.035","-0.361"
"CH","2023-09-19","77.9","3.15","5.95","Kirk, Alejandro",672386,598286,"field_out","hit_into_play",,,,,6,"Alejandro Kirk flies out to left fielder Oswaldo Cabrera.","R","R","L","NYY","TOR","X",7,"fly_ball",3,1,2023,"1.22","0.8","0.29","2",,624415,662139,2,6,"Top",84.79,125.41,,,543309,,,-8.269510832706391,-113.1078784677088,-2.974930850145015,11.963737589344547,20.99941471836997,-24.992375093843098,"2.96","1.39",246,"74.1",40,"76.9",1443,"5.8",716520,598286,543309,518934,650402,672724,683011,665828,643396,592450,"54.74",0.223,0.229,"0",1,0,0,3,44,5,"Changeup",1,4,4,1,4,1,4,1,"Standard","Standard",118,"0.02","-0.57"
"FC","2023-09-19","85.8","-3.57","4.77","Springer, George",543807,502083,"field_out","hit_into_play",,,,,5,"George Springer flies out to right fielder Aaron Judge.   Kevin Kiermaier to 3rd.","R","R","R","NYY","TOR","X",9,"fly_ball",0,1,2023,"0.07","0.66","0.08","2.9",,595281,,0,9,"Top",172.24,68.59,,,669224,,,8.6211826731475,-124.74099027024602,0.510400720585832,-0.9088027743993803,24.065680090839674,-25.53849134698899,"3.63","1.65",343,"99.2",39,"87.2",2134,"7.1",716520,502083,669224,518934,650402,672724,683011,665828,643396,592450,"53.35",0.134,0.25,"0",1,0,0,3,65,2,"Cutter",1,6,6,1,6,1,6,1,"Standard","Standard",209,"0","-0.301"
"SI","2023-09-19","91.3","-3.59","4.32","Kirk, Alejandro",672386,502083,"home_run","hit_into_play",,,,,4,"Alejandro Kirk homers (7) on a fly ball to left center field.   Matt Chapman scores.","R","R","R","NYY","TOR","X",,"fly_ball",3,2,2023,"-0.72","0.73","-0.32","2.34",,656305,,0,9,"Top",47.99,59.48,,,669224,,,9.943749955114427,-132.65798573810554,-0.7006025235618698,-10.567950178007738,26.32096466580954,-23.52836122323459,"2.96","1.39",394,"100.6",23,"92.9",2167,"7.2",716520,502083,669224,518934,650402,672724,683011,665828,643396,592450,"53.32",0.486,0.684,"2",1,0,3,6,63,8,"Sinker",1,4,4,1,6,1,6,1,"Standard","Standard",256,"-0.017","1.322"
"SI","2023-09-19","88","3.39","5.83","Schneider, Davis",676914,598286,"field_out","hit_into_play",,,,,8,"Davis Schneider flies out sharply to center fielder Isiah Kiner-Falefa.","R","R","L","NYY","TOR","X",8,"fly_ball",0,0,2023,"1.6","-0.16","0.22","1.68",,,624415,0,6,"Top",127.69,37.29,,,543309,,,-10.879220889158823,-127.59836835908895,-3.4386258518527746,19.872954902781174,31.100933908259933,-33.29287300296354,"2.94","1.44",399,"102.2",23,"86.4",2064,"5.9",716520,598286,543309,518934,650402,672724,683011,665828,643396,592450,"54.64",0.611,0.946,"0",1,0,0,6,41,1,"Sinker",1,4,4,1,4,1,4,1,"Standard","Standard",126,"0.015","-0.361"
